DATE,GSLOOK,GSWS01,GSWS02,GSWS03,GSWS08,GSWS09,GSWS10,GSWSMC,date,year,month,WATERYEAR
2000-08-26,,,3.2908918756000004e-06,2.798898073600001e-06,1.2354511028e-06,,1.421315428e-06,5.3572658440000005e-06,,2000,8,2000
2000-08-27,,,3.2143595064000007e-06,2.7551652912000005e-06,1.2135847116000005e-06,,1.421315428e-06,5.3572658440000005e-06,,2000,8,2000
2000-08-28,,,3.1487603328000005e-06,2.6786329220000003e-06,1.0933195600000002e-06,,1.421315428e-06,5.3572658440000005e-06,,2000,8,2000
2000-08-29,,,3.115960746e-06,2.6349001396e-06,1.0495867776e-06,,1.421315428e-06,5.346332648400001e-06,,2000,8,2000
2000-08-30,,,3.1050275504000004e-06,2.623966944000001e-06,,,1.421315428e-06,5.3353994528000005e-06,,2000,8,2000
2000-08-31,,,3.1050275504000004e-06,,,,1.5306473840000006e-06,5.2698002792e-06,,2000,8,2000
2000-09-01,,,3.0722279636000008e-06,,,,1.6399793400000002e-06,5.2698002792e-06,,2000,9,2000
2000-09-02,,,4.657541325600001e-06,,,,1.6399793400000002e-06,7.248708682800002e-06,,2000,9,2000
2000-09-03,,,4.876205237600001e-06,,,,1.7602444916000005e-06,7.139376726800002e-06,,2000,9,2000
2000-09-04,,,4.7778064772000005e-06,,,,1.8805096432e-06,6.4396522084e-06,,2000,9,2000
2000-09-05,,,4.023415980800001e-06,,,,1.8805096432e-06,5.871126037200001e-06,,2000,9,2000
2000-09-06,,,3.465823005200001e-06,,,,1.8805096432e-06,5.411931822e-06,,2000,9,2000
2000-09-07,,,3.2362258976000003e-06,,,,1.8805096432e-06,5.2698002792e-06,,2000,9,2000
2000-09-08,,,3.465823005200001e-06,,,,1.8805096432e-06,7.6641701156e-06,,2000,9,2000
2000-09-09,,,3.4330234184000003e-06,,,,1.8805096432e-06,6.384986230400001e-06,,2000,9,2000
2000-09-10,,,3.5204889832000005e-06,,,,1.8805096432e-06,6.7129820984e-06,,2000,9,2000
2000-09-11,,,3.3564910492e-06,,,,1.8805096432e-06,6.330320252400001e-06,,2000,9,2000
2000-09-12,,,3.170626724000001e-06,,,,1.8805096432e-06,5.739927690000001e-06,,2000,9,2000
2000-09-13,,,3.0394283768000003e-06,,,,1.8805096432e-06,5.379132235200001e-06,,2000,9,2000
2000-09-14,,,,,,,1.4103822324000003e-06,4.974603998000001e-06,,2000,9,2000
2000-09-15,,,,,,,1.0167871908000002e-06,,,2000,9,2000
2000-09-16,,,,,,,,,,2000,9,2000
2000-09-17,,,,,,,,,,2000,9,2000
2000-09-18,,,,,,,,,,2000,9,2000
2000-09-19,,,,,,,,,,2000,9,2000
2000-09-20,,,,,,,,,,2000,9,2000
2000-09-21,,,,,,,,,,2000,9,2000
2000-09-22,,,,,,,,,,2000,9,2000
2000-09-23,,,,,,,,,,2000,9,2000
2000-09-24,,,,,,,,,,2000,9,2000
2000-09-25,,,,,,,,,,2000,9,2000
2000-09-26,,,,,,,,,,2000,9,2000
2000-09-27,,,,,,,,,,2000,9,2000
2000-09-28,,,,,,,,,,2000,9,2000
2000-09-29,,,,,,,,,,2000,9,2000
2000-09-30,,,,,,,,,,2000,9,2000
2000-10-01,,,,,,,,,,2000,10,2001
2000-10-02,,,,,,,,,,2000,10,2001
2000-10-03,,,,,,,,,,2000,10,2001
2000-10-04,,,,,,,,,,2000,10,2001
2000-10-05,,,,,,,,,,2000,10,2001
2000-10-06,,,,,,,,,,2000,10,2001
2000-10-07,,,,,,,,,,2000,10,2001
2000-10-08,,,,,,,,,,2000,10,2001
2000-10-09,,,,,,,,,,2000,10,2001
2000-10-10,,,,,,,,,,2000,10,2001
2000-10-11,,,,,,,,,,2000,10,2001
2000-10-12,,,,,,,,,,2000,10,2001
2000-10-13,,,,,,,,,,2000,10,2001
2000-10-14,,,,,,,,,,2000,10,2001
2000-10-15,,,,,,,,,,2000,10,2001
2000-10-16,,,,,,,,,,2000,10,2001
2000-10-17,,,,,,,,,,2000,10,2001
2000-10-18,,,,,,,,,,2000,10,2001
2000-10-19,,,,,,,,,,2000,10,2001
2000-10-20,,,,,,,,,,2000,10,2001
2000-10-21,,,,,,,,,,2000,10,2001
2000-10-22,,,,,,,,,,2000,10,2001
2000-10-23,,,,,,,,,,2000,10,2001
2000-10-24,,,,,,,,,,2000,10,2001
2000-10-25,,,,,,,,,,2000,10,2001
2000-10-26,,,,,,,,,,2000,10,2001
2000-10-27,,,,,,,,,,2000,10,2001
2000-10-28,,,,,,,,,,2000,10,2001
2000-10-29,,,,,,,,,,2000,10,2001
2000-10-30,,,,,,,,,,2000,10,2001
2000-10-31,,,,,,,,,,2000,10,2001
2000-11-01,,,,,,,,,,2000,11,2001
2000-11-02,,,,,,,,,,2000,11,2001
2000-11-03,,,,,,,,,,2000,11,2001
2000-11-04,,,,,,,,,,2000,11,2001
2000-11-05,,,,,,,,,,2000,11,2001
2000-11-06,,,,,,,,,,2000,11,2001
2000-11-07,,,,,,,,,,2000,11,2001
2000-11-08,,,,,,,,,,2000,11,2001
2000-11-09,,,,,,,,,,2000,11,2001
2000-11-10,,,,,,,,,,2000,11,2001
2000-11-11,,,,,,,,,,2000,11,2001
2000-11-12,,,,,,,,,,2000,11,2001
2000-11-13,,,,,,,,,,2000,11,2001
2000-11-14,,,,,,,,,,2000,11,2001
2000-11-15,,,,,,,,,,2000,11,2001
2000-11-16,,,,,,,,,,2000,11,2001
2000-11-17,,,,,,,,,,2000,11,2001
2000-11-18,,,,,,,,,,2000,11,2001
2000-11-19,,,,,,,,,,2000,11,2001
2000-11-20,,,,,,,,,,2000,11,2001
2000-11-21,,,,,,,,,,2000,11,2001
2000-11-22,,,,,,,,,,2000,11,2001
2000-11-23,,,,,,,,,,2000,11,2001
2000-11-24,,,,,,,,,,2000,11,2001
2000-11-25,,,,,,,,,,2000,11,2001
2000-11-26,,,,,,,,,,2000,11,2001
2000-11-27,,,,,,,,,,2000,11,2001
2000-11-28,,,,,,,,,,2000,11,2001
2000-11-29,,,,,,,,,,2000,11,2001
2000-11-30,,,,,,,,,,2000,11,2001
2000-12-01,,,,,,,,,,2000,12,2001
2000-12-02,,,,,,,,,,2000,12,2001
2000-12-03,,,,,,,,,,2000,12,2001
2000-12-04,,,,,,,,,,2000,12,2001
2000-12-05,,,,,,,,,,2000,12,2001
2000-12-06,,,,,,,,,,2000,12,2001
2000-12-07,,,,,,,,,,2000,12,2001
2000-12-08,,,,,,,,,,2000,12,2001
2000-12-09,,,,,,,,,,2000,12,2001
2000-12-10,,,,,,,,,,2000,12,2001
2000-12-11,,,,,,,,,,2000,12,2001
2000-12-12,,,,,,,,,,2000,12,2001
2000-12-13,,,,,,,,,,2000,12,2001
2000-12-14,,,,,,,,,,2000,12,2001
2000-12-15,,,,,,,,,,2000,12,2001
2000-12-16,,,,,,,,,,2000,12,2001
2000-12-17,,,,,,,,,,2000,12,2001
2000-12-18,,,,,,,,,,2000,12,2001
2000-12-19,,,,,,,,,,2000,12,2001
2000-12-20,,,,,,,,,,2000,12,2001
2000-12-21,,,,,,,,,,2000,12,2001
2000-12-22,,,,,,,,,,2000,12,2001
2000-12-23,,,,,,,,,,2000,12,2001
2000-12-24,,,,,,,,,,2000,12,2001
2000-12-25,,,,,,,,,,2000,12,2001
2000-12-26,,,,,,,,,,2000,12,2001
2000-12-27,,,,,,,,,,2000,12,2001
2000-12-28,,,,,,,,,,2000,12,2001
2000-12-29,,,,,,,,,,2000,12,2001
2000-12-30,,,,,,,,,,2000,12,2001
2000-12-31,,,,,,,,,,2000,12,2001
2001-01-01,,,,,,,,,,2001,1,2001
2001-01-02,,,,,,,,,,2001,1,2001
2001-01-03,,,,,,,,,,2001,1,2001
2001-01-04,,,,,,,,,,2001,1,2001
2001-01-05,,,,,,,,,,2001,1,2001
2001-01-06,,,,,,,,,,2001,1,2001
2001-01-07,,,,,,,,,,2001,1,2001
2001-01-08,,,,,,,,,,2001,1,2001
2001-01-09,,,,,,,,,,2001,1,2001
2001-01-10,,,,,,,,,,2001,1,2001
2001-01-11,,,,,,,,,,2001,1,2001
2001-01-12,,,,,,,,,,2001,1,2001
2001-01-13,,,,,,,,,,2001,1,2001
2001-01-14,,,,,,,,,,2001,1,2001
2001-01-15,,,,,,,,,,2001,1,2001
2001-01-16,,,,,,,,,,2001,1,2001
2001-01-17,,,,,,,,,,2001,1,2001
2001-01-18,,,,,,,,,,2001,1,2001
2001-01-19,,,,,,,,,,2001,1,2001
2001-01-20,,,,,,,,,,2001,1,2001
2001-01-21,,,,,,,,,,2001,1,2001
2001-01-22,,,,,,,,,,2001,1,2001
2001-01-23,,,,,,,,,,2001,1,2001
2001-01-24,,,,,,,,,,2001,1,2001
2001-01-25,,,,,,,,,,2001,1,2001
2001-01-26,,,,,,,,,,2001,1,2001
2001-01-27,,,,,,,,,,2001,1,2001
2001-01-28,,,,,,,,,,2001,1,2001
2001-01-29,,,,,,,,,,2001,1,2001
2001-01-30,,,,,,,,,,2001,1,2001
2001-01-31,,,,,,,,,,2001,1,2001
2001-02-01,,,,,,,,,,2001,2,2001
2001-02-02,,,,,,,,,,2001,2,2001
2001-02-03,,,,,,,,,,2001,2,2001
2001-02-04,,,,,,,,,,2001,2,2001
2001-02-05,,,,,,,,,,2001,2,2001
2001-02-06,,,,,,,,,,2001,2,2001
2001-02-07,,,,,,,,,,2001,2,2001
2001-02-08,,,,,,,,,,2001,2,2001
2001-02-09,,,,,,,,,,2001,2,2001
2001-02-10,,,,,,,,,,2001,2,2001
2001-02-11,,,,,,,,,,2001,2,2001
2001-02-12,,,,,,,,,,2001,2,2001
2001-02-13,,,,,,,,,,2001,2,2001
2001-02-14,,,,,,,,,,2001,2,2001
2001-02-15,,,,,,,,,,2001,2,2001
2001-02-16,,,,,,,,,,2001,2,2001
2001-02-17,,,,,,,,,,2001,2,2001
2001-02-18,,,,,,,,,,2001,2,2001
2001-02-19,,,,,,,,,,2001,2,2001
2001-02-20,,,,,,,,,,2001,2,2001
2001-02-21,,,,,,,,,,2001,2,2001
2001-02-22,,,,,,,,,,2001,2,2001
2001-02-23,,,,,,,,,,2001,2,2001
2001-02-24,,,,,,,,,,2001,2,2001
2001-02-25,,,,,,,,,,2001,2,2001
2001-02-26,,,,,,,,,,2001,2,2001
2001-02-27,,,,,,,,,,2001,2,2001
2001-02-28,,,,,,,,,,2001,2,2001
2001-03-01,,,,,,,,,,2001,3,2001
2001-03-02,,,,,,,,,,2001,3,2001
2001-03-03,,,,,,,,,,2001,3,2001
2001-03-04,,,,,,,,,,2001,3,2001
2001-03-05,,,,,,,,,,2001,3,2001
2001-03-06,,,,,,,,,,2001,3,2001
2001-03-07,,,,,,,,,,2001,3,2001
2001-03-08,,,,,,,,,,2001,3,2001
2001-03-09,,,,,,,,,,2001,3,2001
2001-03-10,,,,,,,,,,2001,3,2001
2001-03-11,,,,,,,,,,2001,3,2001
2001-03-12,,,,,,,,,,2001,3,2001
2001-03-13,,,,,,,,,,2001,3,2001
2001-03-14,,,,,,,,,,2001,3,2001
2001-03-15,,,,,,,,,,2001,3,2001
2001-03-16,,,,,,,,,,2001,3,2001
2001-03-17,,,,,,,,,,2001,3,2001
2001-03-18,,,,,,,,,,2001,3,2001
2001-03-19,,,,,,,,,,2001,3,2001
2001-03-20,,,,,,,,,,2001,3,2001
2001-03-21,,,,,,,,,,2001,3,2001
2001-03-22,,,,,,,,,,2001,3,2001
2001-03-23,,,,,,,,,,2001,3,2001
2001-03-24,,,,,,,,,,2001,3,2001
2001-03-25,,,,,,,,,,2001,3,2001
2001-03-26,,,,,,,,,,2001,3,2001
2001-03-27,,,,,,,,,,2001,3,2001
2001-03-28,,,,,,,,,,2001,3,2001
2001-03-29,,,,,,,,,,2001,3,2001
2001-03-30,,,,,,,,,,2001,3,2001
2001-03-31,,,,,,,,,,2001,3,2001
2001-04-01,,,,,,,,,,2001,4,2001
2001-04-02,,,,,,,,,,2001,4,2001
2001-04-03,,,,,,,,,,2001,4,2001
2001-04-04,,,,,,,,,,2001,4,2001
2001-04-05,,,,,,,,,,2001,4,2001
2001-04-06,,,,,,,,,,2001,4,2001
2001-04-07,,,,,,,,,,2001,4,2001
2001-04-08,,,,,,,,,,2001,4,2001
2001-04-09,,,,,,,,,,2001,4,2001
2001-04-10,,,,,,,,,,2001,4,2001
2001-04-11,,,,,,,,,,2001,4,2001
2001-04-12,,,,,,,,,,2001,4,2001
2001-04-13,,,,,,,,,,2001,4,2001
2001-04-14,,,,,,,,,,2001,4,2001
2001-04-15,,,,,,,,,,2001,4,2001
2001-04-16,,,,,,,,,,2001,4,2001
2001-04-17,,,,,,,,,,2001,4,2001
2001-04-18,,,,,,,,,,2001,4,2001
2001-04-19,,,,,,,,,,2001,4,2001
2001-04-20,,,,,,,,,,2001,4,2001
2001-04-21,,,,,,,,,,2001,4,2001
2001-04-22,,,,,,,,,,2001,4,2001
2001-04-23,,,,,,,,,,2001,4,2001
2001-04-24,,,,,,,,,,2001,4,2001
2001-04-25,,,,,,,,,,2001,4,2001
2001-04-26,,,,,,,,,,2001,4,2001
2001-04-27,,,,,,,,,,2001,4,2001
2001-04-28,,,,,,,,,,2001,4,2001
2001-04-29,,,,,,,,,,2001,4,2001
2001-04-30,,,,,,,,,,2001,4,2001
2001-05-01,,,,,,,,,,2001,5,2001
2001-05-02,,,,,,,,,,2001,5,2001
2001-05-03,,,,,,,,,,2001,5,2001
2001-05-04,,,,,,,,,,2001,5,2001
2001-05-05,,,,,,,,,,2001,5,2001
2001-05-06,,,,,,,,,,2001,5,2001
2001-05-07,,,,,,,,,,2001,5,2001
2001-05-08,,,,,,,,,,2001,5,2001
2001-05-09,,,,,,,,,,2001,5,2001
2001-05-10,,,,,,,,,,2001,5,2001
2001-05-11,,,,,,,,,,2001,5,2001
2001-05-12,,,,,,,,,,2001,5,2001
2001-05-13,,,,,,,,,,2001,5,2001
2001-05-14,,,,,,,,,,2001,5,2001
2001-05-15,,0.0001148313533868,9.285563023080002e-05,0.0001106876722544,,0.0001584985366132,0.0001393982439,,,2001,5,2001
2001-05-16,0.0001229984505,9.38942838128e-05,8.795755860200001e-05,8.37045455136e-05,6.0460571668000014e-05,6.826687332640001e-05,0.0001307391529848,0.000151206095148,,2001,5,2001
2001-05-17,8.888688022800003e-05,4.800766187960001e-05,6.449492084440001e-05,5.275266877000001e-05,5.018336780400001e-05,2.8316976604000005e-05,6.780767911120001e-05,9.705397734120004e-05,,2001,5,2001
2001-05-18,6.898846423600001e-05,3.11814738512e-05,4.82263257916e-05,4.10650826736e-05,4.149147730200001e-05,1.8313102630000004e-05,4.32298554024e-05,7.113137057360001e-05,,2001,5,2001
2001-05-19,5.7617940812e-05,2.3069042716000003e-05,3.776325760240001e-05,3.52704890056e-05,3.4691029638800004e-05,1.4278753453600003e-05,3.2220127433200006e-05,5.673235196840001e-05,,2001,5,2001
2001-05-20,4.9418044112e-05,1.8597365715600004e-05,3.1542269306e-05,3.066761365800001e-05,2.95086949244e-05,1.1742252074400004e-05,2.643646696080001e-05,4.942897730760001e-05,,2001,5,2001
2001-05-21,4.307679066400001e-05,1.5907799598000003e-05,2.7759383628400005e-05,2.728925621760001e-05,2.6228736244400007e-05,1.02444042772e-05,2.3725034452000003e-05,4.43669077448e-05,,2001,5,2001
2001-05-22,3.8594180468e-05,1.36992940868e-05,2.5015151532800004e-05,2.4512224535200005e-05,2.3079975911600006e-05,9.490013780800002e-06,2.1035468334400003e-05,4.0048295482800005e-05,,2001,5,2001
2001-05-23,3.4986225920000006e-05,1.2190513094000003e-05,2.2828512412800005e-05,2.2161587481200003e-05,2.07293388576e-05,8.615358132800001e-06,1.83787018036e-05,3.65387396952e-05,,2001,5,2001
2001-05-24,3.181559919600001e-05,1.1042527556000004e-05,2.1101067508e-05,2.01498794908e-05,1.8837896018800005e-05,8.112431135200001e-06,1.64763257692e-05,3.3685175643600006e-05,,2001,5,2001
2001-05-25,2.951962812000001e-05,1.01241391256e-05,1.983281681840001e-05,1.8597365715600004e-05,1.7427513786400002e-05,7.6204373332e-06,1.5776601250800005e-05,3.084254478760001e-05,,2001,5,2001
2001-05-26,2.7660984868e-05,9.3588154336e-06,1.8203770674000004e-05,1.7033918744800003e-05,1.6487258964800003e-05,6.6364497292000005e-06,1.50440771456e-05,2.8273243821600004e-05,,2001,5,2001
2001-05-27,2.5911673572000005e-05,8.615358132800001e-06,1.7591511720400003e-05,1.5656336099200002e-05,1.5645402903600003e-05,6.1444559272000015e-06,1.4563016539200003e-05,2.5999139136800005e-05,,2001,5,2001
2001-05-28,2.449035814400001e-05,8.342028242800001e-06,1.6869920810800002e-05,1.4617682517200005e-05,1.5000344363200004e-05,6.1444559272000015e-06,1.4322486236000004e-05,2.4227961449600005e-05,,2001,5,2001
2001-05-29,2.317837467200001e-05,7.784435267200001e-06,1.6181129488000004e-05,1.36774276956e-05,1.41475551064e-05,6.1444559272000015e-06,1.3283832654000004e-05,2.2697314065600003e-05,,2001,5,2001
2001-05-30,2.1757059244000004e-05,7.0519111620000015e-06,1.5448605382800003e-05,1.23982438104e-05,1.33603650232e-05,6.384986230400001e-06,1.2234245876400002e-05,2.0882403596e-05,,2001,5,2001
2001-05-31,2.0445075772000004e-05,6.494318186400001e-06,1.4858212820400004e-05,1.1764118465600004e-05,1.24857093752e-05,5.903925624000001e-06,1.0878529622000002e-05,1.94829545592e-05,,2001,5,2001
2001-06-01,2.0007747948000003e-05,6.8004476632000005e-06,1.4278753453600003e-05,1.1567320944800002e-05,1.2245179072000005e-05,6.133522731600001e-06,1.0320936646400002e-05,1.9275223842800003e-05,,2001,6,2001
2001-06-02,2.0007747948000003e-05,7.281508269600002e-06,1.4049156346000002e-05,1.257317494e-05,1.26387741136e-05,6.876980032400001e-06,1.2135847116000004e-05,2.03248106204e-05,,2001,6,2001
2001-06-03,2.0445075772000004e-05,7.7516356804e-06,1.3819559238400002e-05,1.2354511028e-05,1.26606405048e-05,6.6364497292000005e-06,1.2015581964400005e-05,2.0259211446800004e-05,,2001,6,2001
2001-06-04,1.9023760344e-05,6.680182511600001e-06,1.3065168742000004e-05,1.10315943604e-05,1.17313188788e-05,6.384986230400001e-06,1.10862603384e-05,1.8291236238800005e-05,,2001,6,2001
2001-06-05,2.0007747948000003e-05,7.598570942000001e-06,1.3261966262800003e-05,1.2605974526800002e-05,1.2802772047600005e-05,6.876980032400001e-06,1.24747761796e-05,2.17789256352e-05,,2001,6,2001
2001-06-06,2.1319731420000003e-05,6.789514467600001e-06,1.3065168742000004e-05,1.1151859512000002e-05,1.3054235546400002e-05,6.570850555600001e-06,1.12502582724e-05,2.150559574520001e-05,,2001,6,2001
2001-06-07,1.858643252e-05,5.7617940812e-06,1.2026515160000002e-05,9.8836088224e-06,1.10862603384e-05,5.193267910000001e-06,8.593491741600002e-06,1.7996039957600002e-05,,2001,6,2001
2001-06-08,1.7274449048000004e-05,5.3681990396e-06,1.15782541404e-05,9.260416673200002e-06,1.0113205930000004e-05,4.493543391600001e-06,8.2108298956e-06,1.6399793400000002e-05,,2001,6,2001
2001-06-09,1.6837121224000003e-05,5.1495351276000005e-06,1.1151859512000002e-05,8.757489675600001e-06,9.4790805852e-06,4.285812675200001e-06,7.882834027600001e-06,1.7394714199600003e-05,,2001,6,2001
2001-06-10,1.5853133620000002e-05,5.105802345200001e-06,1.0823863644e-05,8.626291328400001e-06,8.834022044800002e-06,4.274879479600001e-06,7.65323692e-06,1.58094008376e-05,,2001,6,2001
2001-06-11,1.6837121224000003e-05,5.4993973868000005e-06,1.20593147468e-05,1.1720385683200002e-05,9.861742431200002e-06,5.521263778000001e-06,9.719610888400002e-06,2.1013601943200004e-05,,2001,6,2001
2001-06-12,2.1757059244000004e-05,6.177255514e-06,1.2409177006000002e-05,1.0441201798e-05,1.1261191468000002e-05,5.4993973868000005e-06,9.763343670800002e-06,2.5594610899600006e-05,,2001,6,2001
2001-06-13,1.858643252e-05,4.865272042000001e-06,1.0605199732000002e-05,8.899621218400001e-06,9.2494834776e-06,4.5700757608e-06,7.117510335600001e-06,2.0423209380800005e-05,,2001,6,2001
2001-06-14,1.6290461444000003e-05,4.296745870800001e-06,9.8836088224e-06,8.342028242800001e-06,8.429493807600001e-06,3.6516873304e-06,6.505251382000001e-06,1.8291236238800005e-05,,2001,6,2001
2001-06-15,1.5415805796e-05,3.9468836116e-06,9.3697486292e-06,7.9484332012e-06,7.828168049600001e-06,3.4220902228000007e-06,6.089789949200001e-06,1.7066718331600002e-05,,2001,6,2001
2001-06-16,1.4978477972000003e-05,3.728219699600001e-06,9.1510847172e-06,7.587637746400001e-06,7.390840225600001e-06,3.2580922888000003e-06,5.827393254800001e-06,1.56126033168e-05,,2001,6,2001
2001-06-17,1.4103822324000005e-05,3.6079545480000007e-06,8.9324208052e-06,7.292441465200002e-06,7.040977966400001e-06,3.1050275504000004e-06,5.6087293428000016e-06,1.4705148082000005e-05,,2001,6,2001
2001-06-18,1.3666494500000002e-05,3.3674242448000006e-06,8.604424937200002e-06,7.062844357600002e-06,6.7567148808e-06,3.115960746e-06,5.2698002792e-06,1.38742252164e-05,,2001,6,2001
2001-06-19,1.2682506896000002e-05,3.2580922888000003e-06,8.484159785600001e-06,6.811380858800001e-06,6.4396522084e-06,3.115960746e-06,5.171401518800001e-06,1.30979683288e-05,,2001,6,2001
2001-06-20,1.2245179072000005e-05,3.0831611592e-06,8.298295460400001e-06,6.5489841644e-06,6.1991219052e-06,2.798898073600001e-06,4.876205237600001e-06,1.2507575766400002e-05,,2001,6,2001
2001-06-21,1.1807851248000002e-05,2.8754304428000007e-06,8.035898766e-06,6.297520665600001e-06,6.013257580000001e-06,2.6349001396e-06,4.5700757608e-06,1.1862517226000002e-05,,2001,6,2001
2001-06-22,1.1370523424e-05,2.8207644648000006e-06,7.784435267200001e-06,6.0788567536000005e-06,5.805526863600002e-06,2.6130337484e-06,4.5482093696e-06,1.14579889888e-05,,2001,6,2001
2001-06-23,1.0933195600000002e-05,2.9300964208000004e-06,7.642303724400001e-06,5.9804579932000016e-06,5.674328516400001e-06,2.6458333352e-06,4.679407716800001e-06,1.0933195600000002e-05,,2001,6,2001
2001-06-24,1.1807851248000002e-05,3.914084024800001e-06,8.309228656e-06,7.686036506800001e-06,6.297520665600001e-06,3.4767562008000004e-06,6.067923558000002e-06,1.3021435959600002e-05,,2001,6,2001
2001-06-25,1.2245179072000005e-05,3.6188877436000008e-06,8.0796315484e-06,7.259641878400001e-06,6.210055100800001e-06,3.4111570272000007e-06,5.5649965604000015e-06,1.25513085488e-05,,2001,6,2001
2001-06-26,1.2682506896000002e-05,4.504476587200001e-06,8.9324208052e-06,8.855888436000003e-06,6.909779619200001e-06,4.165547523600001e-06,6.7129820984e-06,1.3666494500000002e-05,,2001,6,2001
2001-06-27,1.3666494500000002e-05,5.193267910000001e-06,9.6977444972e-06,9.3806818248e-06,7.117510335600001e-06,4.8215392596000014e-06,6.931646010400002e-06,1.3054235546400002e-05,,2001,6,2001
2001-06-28,1.1370523424e-05,3.739152895200001e-06,7.860967636400002e-06,6.876980032400001e-06,6.133522731600001e-06,3.1815599196e-06,4.799672868400001e-06,1.1436122597600002e-05,,2001,6,2001
2001-06-29,1.038653582e-05,3.2252927020000003e-06,7.336174247600002e-06,6.1663223184e-06,5.674328516400001e-06,2.7332989000000004e-06,3.9250172204e-06,1.0867596426400002e-05,,2001,6,2001
2001-06-30,9.949207996000002e-06,3.0831611592e-06,7.062844357600002e-06,5.838326450400002e-06,5.3353994528000005e-06,2.5802341616000005e-06,3.771952482e-06,1.0550533754e-05,,2001,6,2001
2001-07-01,9.511880172e-06,2.842630856e-06,6.745781685200002e-06,5.575929756000001e-06,5.073002758400001e-06,2.3834366408000004e-06,3.6188877436000008e-06,1.0047606756400002e-05,,2001,7,2001
2001-07-02,9.074552348000002e-06,2.6567665308e-06,6.527117773200001e-06,5.3572658440000005e-06,4.8215392596000014e-06,2.2194387068000005e-06,3.4002238316000003e-06,9.818009648800002e-06,,2001,7,2001
2001-07-03,9.074552348000002e-06,2.4162362276000005e-06,6.395919426e-06,5.2151343012000015e-06,4.6138085432000005e-06,2.0991735552e-06,3.0175619856000006e-06,9.4790805852e-06,,2001,7,2001
2001-07-04,8.637224524000002e-06,2.1866391200000004e-06,6.2209882964e-06,5.040203171600001e-06,4.438877413600001e-06,2.0007747948000004e-06,2.569300966e-06,9.2057506952e-06,,2001,7,2001
2001-07-05,8.199896700000001e-06,2.0226411860000004e-06,6.067923558000002e-06,4.909004824400001e-06,4.340478653200001e-06,1.9023760344000004e-06,2.6676997264e-06,8.998019978800001e-06,,2001,7,2001
2001-07-06,7.762568876e-06,1.8914428388e-06,6.035123971200001e-06,4.854338846400001e-06,4.1983471104e-06,1.8805096432e-06,2.6895661176000003e-06,8.790289262400002e-06,,2001,7,2001
2001-07-07,7.2159090960000015e-06,1.7383781004000002e-06,6.002324384400002e-06,4.755940086e-06,4.099948350000001e-06,1.8258436652e-06,2.7223657044e-06,8.670024110800001e-06,,2001,7,2001
2001-07-08,7.2159090960000015e-06,1.5197141884e-06,5.871126037200001e-06,4.64660813e-06,3.957816807200001e-06,1.6946453180000003e-06,2.8207644648000006e-06,8.462293394400002e-06,,2001,7,2001
2001-07-09,6.778581272000001e-06,1.3338498632e-06,5.696194907600001e-06,4.5810089564e-06,3.8375516556e-06,1.6071797532000003e-06,2.919163225200001e-06,8.342028242800001e-06,,2001,7,2001
2001-07-10,6.778581272000001e-06,1.3447830588e-06,5.532196973600002e-06,4.537276174000001e-06,3.750086090800001e-06,1.6509125356000002e-06,3.2034263108e-06,8.035898766e-06,,2001,7,2001
2001-07-11,1.3666494500000002e-05,1.5743801664000005e-06,5.433798213200001e-06,4.766873281600001e-06,7.183109509200001e-06,1.7821108828000003e-06,3.2580922888000003e-06,1.3688360891200005e-05,,2001,7,2001
2001-07-12,1.3666494500000002e-05,1.6618457312000002e-06,5.433798213200001e-06,4.723140499200001e-06,5.138601932e-06,1.8149104696e-06,3.2580922888000003e-06,1.0069473147600004e-05,,2001,7,2001
2001-07-13,9.511880172e-06,1.4541150148000002e-06,5.324466257200001e-06,4.417011022400001e-06,4.285812675200001e-06,1.6399793400000002e-06,3.2471590932000003e-06,8.637224524000002e-06,,2001,7,2001
2001-07-14,8.199896700000001e-06,1.2682506896000002e-06,5.171401518800001e-06,4.2639462840000006e-06,3.8922176336000005e-06,1.5306473840000006e-06,3.1487603328000005e-06,8.145230722000002e-06,,2001,7,2001
2001-07-15,7.2159090960000015e-06,1.3119834720000005e-06,5.083935954000001e-06,4.165547523600001e-06,3.673553721600001e-06,1.5087809928000003e-06,3.115960746e-06,7.871900832000001e-06,,2001,7,2001
2001-07-16,7.2159090960000015e-06,1.4759814060000002e-06,4.91993802e-06,4.143681132400001e-06,3.4767562008000004e-06,1.5525137752000002e-06,3.115960746e-06,7.860967636400002e-06,,2001,7,2001
2001-07-17,6.778581272000001e-06,1.3994490368000005e-06,4.7122073036e-06,4.0124827852e-06,3.3018250712000004e-06,1.4759814060000002e-06,3.0722279636000008e-06,7.696969702400001e-06,,2001,7,2001
2001-07-18,6.341253448000001e-06,1.3885158412000005e-06,4.5919421520000005e-06,3.9031508292e-06,3.2471590932000003e-06,1.4650482104000002e-06,2.984762398800001e-06,7.6204373332e-06,,2001,7,2001
2001-07-19,6.341253448000001e-06,1.3338498632e-06,4.5919421520000005e-06,3.914084024800001e-06,3.1596935284e-06,1.4103822324000003e-06,2.9082300296000004e-06,7.554838159600001e-06,,2001,7,2001
