START DATE,Q,dQdt,Mode,log_Q,log_dQdt,WATERYEAR,Fire,END DATE
2017-07-31,6.669249316e-06,-1.093319560000011e-07,Raw,-5.175923047082895,-6.961252882093658,2017,Pre-fire,
2017-08-01,6.4505854040000005e-06,-2.1866391199999966e-07,Raw,-5.190400870451517,-6.660222886429681,2017,Pre-fire,
2017-08-02,6.341253448000001e-06,-1.093319559999994e-07,Raw,-5.197824888530724,-6.961252882093664,2017,Pre-fire,
2017-08-03,6.122589536000002e-06,-2.186639119999988e-07,Raw,-5.213064855087461,-6.660222886429683,2017,Pre-fire,
2017-08-04,6.013257580000001e-06,-1.093319560000011e-07,Raw,-5.220890192599418,-6.961252882093658,2017,Pre-fire,
2017-08-05,5.903925624000001e-06,-1.0933195600000025e-07,Raw,-5.228859122270693,-6.96125288209366,2017,Pre-fire,
2018-04-09,0.000181928374784,-5.083935954000002e-05,Raw,-3.740099560138957,-4.293799929203708,2018,Pre-fire,
2018-04-10,0.000146942148864,-3.498622592e-05,Raw,-3.8328536133758555,-4.456102903773756,2018,Pre-fire,
2018-04-11,0.000131089015244,-1.5853133619999992e-05,Raw,-3.882433698994813,-4.799884879858687,2018,Pre-fire,
2018-04-12,0.000117094524876,-1.3994490367999992e-05,Raw,-3.931463411261806,-4.854042912445793,2018,Pre-fire,
2018-04-13,0.000115673209448,-1.4213154280000024e-06,Raw,-3.9367672143944947,-5.847309529786824,2018,Pre-fire,
2018-04-17,0.000118406508348,-3.607954548000004e-06,Raw,-3.9266244254683413,-5.442738942215774,2018,Pre-fire,
2018-04-18,0.000109331956,-9.074552347999995e-06,Raw,-3.9612528820936617,-5.042174789717588,2018,Pre-fire,
2018-04-19,9.621212128000002e-05,-1.3119834719999983e-05,Raw,-4.016770209943493,-4.882071636046038,2018,Pre-fire,
2018-04-20,8.527892568000001e-05,-1.0933195600000008e-05,Raw,-4.069158279403181,-4.961252882093661,2018,Pre-fire,
2018-04-21,7.981232788000001e-05,-5.466597800000004e-06,Raw,-4.097930021973206,-5.2622828777576425,2018,Pre-fire,
2018-04-22,7.303374660800001e-05,-6.778581271999997e-06,Raw,-4.136476419618116,-5.168861192595408,2018,Pre-fire,
2018-04-23,6.7567148808e-05,-5.466597800000004e-06,Raw,-4.170264407004846,-5.2622828777576425,2018,Pre-fire,
2018-04-24,6.538050968800002e-05,-2.186639119999988e-06,Raw,-4.184551698105251,-5.660222886429683,2018,Pre-fire,
2018-04-28,6.898846423600001e-05,-1.2682506895999999e-05,Raw,-4.161223522849528,-4.896794892866743,2018,Pre-fire,
2018-04-29,6.3521866436e-05,-5.466597800000004e-06,Raw,-4.197076749703331,-5.2622828777576425,2018,Pre-fire,
2018-04-30,6.122589536e-05,-2.2959710759999977e-06,Raw,-4.213064855087461,-5.639033587359743,2018,Pre-fire,
2018-05-01,5.400998626400001e-05,-7.215909095999995e-06,Raw,-4.267525933170015,-5.141708946551794,2018,Pre-fire,
2018-05-02,4.898071628800002e-05,-5.029269975999993e-06,Raw,-4.309974868095518,-5.298495050412089,2018,Pre-fire,
2018-05-03,4.810606064000001e-05,-8.746556480000088e-07,Raw,-4.317800205607474,-6.058162895101714,2018,Pre-fire,
2018-05-05,4.6247417388000016e-05,-1.8586432519999933e-06,Raw,-4.334912514718619,-5.73080396071539,2018,Pre-fire,
2018-05-06,4.537276174000001e-05,-8.746556480000088e-07,Raw,-4.343204785381569,-6.058162895101714,2018,Pre-fire,
2018-05-07,4.2748794796e-05,-2.623966944000006e-06,Raw,-4.369076124697795,-5.581041640382055,2018,Pre-fire,
2018-05-08,4.1764807192e-05,-9.839876040000048e-07,Raw,-4.379189519181953,-6.007010372654335,2018,Pre-fire,
2018-05-09,4.056215567600001e-05,-1.20265151599999e-06,Raw,-4.391878972478616,-5.91986019693544,2018,Pre-fire,
2018-05-10,3.771952482000001e-05,-2.842630855999998e-06,Raw,-4.423433787020388,-5.546279534122844,2018,Pre-fire,
2018-05-11,3.454889809600001e-05,-3.1706267239999997e-06,Raw,-4.461565799475258,-5.498854884194706,2018,Pre-fire,
2018-05-12,3.1487603328000005e-05,-3.0612947680000037e-06,Raw,-4.501860394334431,-5.514094850751442,2018,Pre-fire,
2018-05-13,2.9738292032000004e-05,-1.7493112960000007e-06,Raw,-4.526683978059463,-5.757132899437737,2018,Pre-fire,
2018-05-14,2.8098312692000003e-05,-1.6399793400000013e-06,Raw,-4.551319758762367,-5.78516162303798,2018,Pre-fire,
2018-05-15,2.6676997264e-05,-1.4213154280000024e-06,Raw,-4.5738630557549325,-5.847309529786824,2018,Pre-fire,
2018-05-16,2.5474345748000007e-05,-1.2026515159999935e-06,Raw,-4.593896961067642,-5.919860196935439,2018,Pre-fire,
2018-05-17,2.3725034452000003e-05,-1.749311296000004e-06,Raw,-4.624793148245132,-5.757132899437736,2018,Pre-fire,
2018-05-18,2.2085055112000005e-05,-1.6399793399999979e-06,Raw,-4.655901512647038,-5.785161623037981,2018,Pre-fire,
2018-05-19,2.0663739684000003e-05,-1.4213154280000024e-06,Raw,-4.684791077920417,-5.847309529786824,2018,Pre-fire,
2018-05-20,1.9570420124e-05,-1.0933195600000042e-06,Raw,-4.708399851113769,-5.96125288209366,2018,Pre-fire,
2018-05-21,1.8695764476000003e-05,-8.746556479999952e-07,Raw,-4.728256771701508,-6.05816289510172,2018,Pre-fire,
2018-05-22,1.7821108828e-05,-8.74655648000002e-07,Raw,-4.749065277689704,-6.0581628951017175,2018,Pre-fire,
2018-05-23,1.7055785136000002e-05,-7.653236919999992e-07,Raw,-4.7681282837392,-6.116154842079405,2018,Pre-fire,
2018-05-24,1.6290461444000003e-05,-7.653236919999992e-07,Raw,-4.788066613681387,-6.116154842079405,2018,Pre-fire,
2018-05-25,1.5962465576e-05,-3.279958680000016e-07,Raw,-4.796900026309225,-6.484131627373997,2018,Pre-fire,
2018-05-26,1.5525137752e-05,-4.37327824000001e-07,Raw,-4.808964537710605,-6.359192890765699,2018,Pre-fire,
2018-05-27,1.4869146016000002e-05,-6.559917359999981e-07,Raw,-4.827713973723444,-6.183101631710019,2018,Pre-fire,
2018-05-28,1.4213154280000004e-05,-6.559917359999981e-07,Raw,-4.847309529786825,-6.183101631710019,2018,Pre-fire,
2018-05-29,1.3885158412e-05,-3.279958680000033e-07,Raw,-4.857449161137705,-6.484131627373995,2018,Pre-fire,
2018-05-30,1.3447830588e-05,-4.37327824000001e-07,Raw,-4.871347770654264,-6.359192890765699,2018,Pre-fire,
2018-05-31,1.3229166676000004e-05,-2.1866391199999542e-07,Raw,-4.878467511777211,-6.66022288642969,2018,Pre-fire,
2018-06-01,1.2901170808e-05,-3.27995868000005e-07,Raw,-4.889370874787536,-6.484131627373992,2018,Pre-fire,
2018-06-02,1.2354511028e-05,-5.466597799999987e-07,Raw,-4.908174438610242,-6.262282877757644,2018,Pre-fire,
2018-06-03,1.1917183204000005e-05,-4.3732782399999593e-07,Raw,-4.923826384153038,-6.359192890765703,2018,Pre-fire,
2018-06-04,1.1589187336000005e-05,-3.279958679999999e-07,Raw,-4.935947016828892,-6.4841316273739995,2018,Pre-fire,
2018-06-05,1.1261191468000002e-05,-3.279958680000033e-07,Raw,-4.948415657388489,-6.484131627373995,2018,Pre-fire,
2018-06-06,1.0933195600000002e-05,-3.279958679999999e-07,Raw,-4.961252882093662,-6.4841316273739995,2018,Pre-fire,
2018-06-07,1.0714531688e-05,-2.186639120000022e-07,Raw,-4.970026806401167,-6.660222886429676,2018,Pre-fire,
2018-06-11,1.5634469708000003e-05,-2.514634988e-06,Raw,-4.8059168446286,-5.599525046076069,2018,Pre-fire,
2018-06-12,1.3229166676000004e-05,-2.405303031999999e-06,Raw,-4.878467511777211,-5.6188302012714555,2018,Pre-fire,
2018-06-13,1.2026515160000002e-05,-1.202651516000002e-06,Raw,-4.919860196935437,-5.919860196935436,2018,Pre-fire,
2018-06-14,1.1261191468000002e-05,-7.653236920000009e-07,Raw,-4.948415657388489,-6.116154842079404,2018,Pre-fire,
2018-06-15,1.0714531688e-05,-5.466597800000021e-07,Raw,-4.970026806401167,-6.262282877757642,2018,Pre-fire,
2018-06-16,1.0605199732000002e-05,-1.0933195599999771e-07,Raw,-4.974481147827417,-6.961252882093671,2018,Pre-fire,
2018-06-17,1.0495867776000002e-05,-1.093319559999994e-07,Raw,-4.978981649054093,-6.961252882093664,2018,Pre-fire,
2018-06-18,1.0167871908000002e-05,-3.279958679999999e-07,Raw,-4.992769933539726,-6.4841316273739995,2018,Pre-fire,
2018-06-19,9.730544084e-06,-4.373278240000027e-07,Raw,-5.011862875448749,-6.359192890765697,2018,Pre-fire,
2018-06-22,1.0933195600000002e-05,-1.8586432519999984e-06,Raw,-4.961252882093662,-5.730803960715388,2018,Pre-fire,
2018-06-23,1.0495867776000002e-05,-4.373278239999993e-07,Raw,-4.978981649054093,-6.3591928907657,2018,Pre-fire,
2018-06-24,1.0167871908000002e-05,-3.279958679999999e-07,Raw,-4.992769933539726,-6.4841316273739995,2018,Pre-fire,
2018-06-25,9.730544084e-06,-4.373278240000027e-07,Raw,-5.011862875448749,-6.359192890765697,2018,Pre-fire,
2018-06-26,9.621212128000002e-06,-1.0933195599999771e-07,Raw,-5.016770209943493,-6.961252882093671,2018,Pre-fire,
2018-06-27,9.402548216e-06,-2.186639120000022e-07,Raw,-5.026754430850094,-6.660222886429676,2018,Pre-fire,
2018-06-28,9.074552348000002e-06,-3.279958679999982e-07,Raw,-5.0421747897175875,-6.484131627374001,2018,Pre-fire,
2018-06-29,8.965220392000002e-06,-1.093319559999994e-07,Raw,-5.0474390297099445,-6.961252882093664,2018,Pre-fire,
2018-06-30,8.855888436000003e-06,-1.093319559999994e-07,Raw,-5.052767863215012,-6.961252882093664,2018,Pre-fire,
2018-07-01,8.527892568000001e-06,-3.279958680000016e-07,Raw,-5.069158279403181,-6.484131627373997,2018,Pre-fire,
2018-07-02,8.418560612000002e-06,-1.093319559999994e-07,Raw,-5.07476215692118,-6.961252882093664,2018,Pre-fire,
2018-07-03,8.090564744000002e-06,-3.279958679999999e-07,Raw,-5.092021162362686,-6.4841316273739995,2018,Pre-fire,
2018-07-04,7.762568876e-06,-3.279958680000016e-07,Raw,-5.109994533374587,-6.484131627373997,2018,Pre-fire,
2018-07-05,7.65323692e-06,-1.093319559999994e-07,Raw,-5.116154842079405,-6.961252882093664,2018,Pre-fire,
2018-07-06,7.543904964e-06,-1.093319560000011e-07,Raw,-5.122403791356406,-6.961252882093658,2018,Pre-fire,
2018-07-07,7.325241052000002e-06,-2.1866391199999797e-07,Raw,-5.135178079392835,-6.660222886429684,2018,Pre-fire,
2018-07-08,7.2159090960000015e-06,-1.0933195600000025e-07,Raw,-5.141708946551793,-6.96125288209366,2018,Pre-fire,
2018-07-09,6.997245184000001e-06,-2.186639120000005e-07,Raw,-5.155072908109775,-6.66022288642968,2018,Pre-fire,
2018-07-10,6.8879132280000016e-06,-1.093319559999994e-07,Raw,-5.16191233264008,-6.961252882093664,2018,Pre-fire,
2018-07-11,6.778581272000001e-06,-1.0933195600000025e-07,Raw,-5.168861192595408,-6.96125288209366,2018,Pre-fire,
2018-07-12,6.669249316e-06,-1.093319560000011e-07,Raw,-5.175923047082895,-6.961252882093658,2018,Pre-fire,
2018-07-13,6.4505854040000005e-06,-2.1866391199999966e-07,Raw,-5.190400870451517,-6.660222886429681,2018,Pre-fire,
2018-07-14,6.341253448000001e-06,-1.093319559999994e-07,Raw,-5.197824888530724,-6.961252882093664,2018,Pre-fire,
2018-07-15,6.122589536000002e-06,-2.186639119999988e-07,Raw,-5.213064855087461,-6.660222886429683,2018,Pre-fire,
2018-07-16,6.013257580000001e-06,-1.093319560000011e-07,Raw,-5.220890192599418,-6.961252882093658,2018,Pre-fire,
2018-07-17,5.903925624000001e-06,-1.0933195600000025e-07,Raw,-5.228859122270693,-6.96125288209366,2018,Pre-fire,
2018-07-18,5.7945936680000016e-06,-1.093319559999994e-07,Raw,-5.236977012492873,-6.961252882093664,2018,Pre-fire,
2018-07-20,5.6852617120000005e-06,-1.093319560000011e-07,Raw,-5.245249538458863,-6.961252882093658,2018,Pre-fire,
2018-07-21,5.575929756000001e-06,-1.093319559999994e-07,Raw,-5.253682705995725,-6.961252882093664,2018,Pre-fire,
2018-07-22,5.466597800000001e-06,-1.0933195600000025e-07,Raw,-5.2622828777576425,-6.96125288209366,2018,Pre-fire,
2018-07-23,5.3572658440000005e-06,-1.0933195600000025e-07,Raw,-5.271056802065148,-6.96125288209366,2018,Pre-fire,
2018-07-27,5.029269976000001e-06,-1.093319559999994e-07,Raw,-5.298495050412088,-6.961252882093664,2018,Pre-fire,
2018-07-28,4.91993802e-06,-1.0933195600000025e-07,Raw,-5.308040368318318,-6.96125288209366,2018,Pre-fire,
2018-07-29,4.810606064000001e-06,-1.093319559999994e-07,Raw,-5.317800205607474,-6.961252882093664,2018,Pre-fire,
2018-08-08,4.373278240000001e-06,-1.0933195600000025e-07,Raw,-5.3591928907657,-6.96125288209366,2018,Pre-fire,
2018-08-09,4.2639462840000006e-06,-1.0933195600000025e-07,Raw,-5.370188275067163,-6.96125288209366,2018,Pre-fire,
2018-08-10,4.154614328e-06,-1.0933195600000025e-07,Raw,-5.381469285476852,-6.96125288209366,2018,Pre-fire,
2019-04-09,0.000535289256576,-0.00032668388452800003,Raw,-3.271411472956157,-3.4858722889503007,2019,Pre-fire,
2019-04-10,0.000298913567704,-0.000236375688872,Raw,-3.524454371861858,-3.6263971924763703,2019,Pre-fire,
2019-04-11,0.000284044421688,-1.4869146016e-05,Raw,-3.5466137353566527,-4.827713973723444,2019,Pre-fire,
2019-04-12,0.000243591597968,-4.045282372000002e-05,Raw,-3.6133376955919703,-4.393051158026666,2019,Pre-fire,
2019-04-13,0.000189581611704,-5.4009986263999984e-05,Raw,-3.72220378895347,-4.267525933170015,2019,Pre-fire,
2019-04-14,0.000157000688816,-3.2580922888000006e-05,Raw,-3.8040984421873802,-4.487036618017407,2019,Pre-fire,
2019-04-15,0.000126169077224,-3.083161159199999e-05,Raw,-3.899047073273949,-4.511003773774301,2019,Pre-fire,
2019-04-16,0.000110206611648,-1.5962465576000015e-05,Raw,-3.9577923499841554,-4.796900026309224,2019,Pre-fire,
2019-04-17,9.708677692800004e-05,-1.3119834719999956e-05,Raw,-4.012839916315061,-4.882071636046039,2019,Pre-fire,
2019-04-18,9.3916150204e-05,-3.170626724000047e-06,Raw,-4.027259718262419,-5.498854884194699,2019,Pre-fire,
2019-04-21,9.3916150204e-05,-1.5853133620000005e-05,Raw,-4.027259718262419,-4.799884879858687,2019,Pre-fire,
2019-04-22,7.937500005600001e-05,-1.4541150147999985e-05,Raw,-4.100316261393568,-4.837401241126576,2019,Pre-fire,
2019-04-23,7.532971768400001e-05,-4.045282372000002e-06,Raw,-4.123033660186036,-5.393051158026666,2019,Pre-fire,
2019-04-24,7.4455062036e-05,-8.746556480000088e-07,Raw,-4.128105770180877,-6.058162895101714,2019,Pre-fire,
2019-04-25,6.942579206e-05,-5.029269975999993e-06,Raw,-4.158479156801686,-5.298495050412089,2019,Pre-fire,
2019-04-26,6.3084538612e-05,-6.3412534479999994e-06,Raw,-4.20007706893793,-5.197824888530724,2019,Pre-fire,
2019-04-27,5.630595734000001e-05,-6.778581271999997e-06,Raw,-4.2494456530524705,-5.168861192595408,2019,Pre-fire,
2019-04-28,4.9855371936e-05,-6.450585404000009e-06,Raw,-4.302288039429227,-5.1904008704515165,2019,Pre-fire,
2019-04-29,4.5044765872000006e-05,-4.810606063999994e-06,Raw,-4.346355666060527,-5.317800205607475,2019,Pre-fire,
2019-04-30,4.1108815456e-05,-3.935950416000006e-06,Raw,-4.386065037166,-5.4049503813263735,2019,Pre-fire,
2019-05-01,3.8156852644000006e-05,-2.951962811999994e-06,Raw,-4.4184274551344815,-5.529889117934675,2019,Pre-fire,
2019-05-02,3.5642217656e-05,-2.5146349880000033e-06,Raw,-4.448035282025723,-5.599525046076068,2019,Pre-fire,
2019-05-03,3.3892906360000006e-05,-1.7493112959999973e-06,Raw,-4.469891188259389,-5.757132899437738,2019,Pre-fire,
2019-05-04,3.3346246580000005e-05,-5.466597800000004e-07,Raw,-4.476953042746876,-6.2622828777576425,2019,Pre-fire,
2019-05-08,3.247159093200001e-05,-1.2026515159999969e-06,Raw,-4.488496432776449,-5.919860196935438,2019,Pre-fire,
2019-05-09,3.1924931152e-05,-5.466597800000072e-07,Raw,-4.495870030645244,-6.262282877757637,2019,Pre-fire,
2019-05-10,3.0394283768000004e-05,-1.5306473839999985e-06,Raw,-4.517208086175585,-5.815124846415424,2019,Pre-fire,
2019-05-11,2.897296834e-05,-1.4213154280000058e-06,Raw,-4.538007008156854,-5.847309529786823,2019,Pre-fire,
2019-05-12,2.7770316824e-05,-1.2026515159999969e-06,Raw,-4.556419165473724,-5.919860196935438,2019,Pre-fire,
2019-05-13,2.6239669440000003e-05,-1.5306473839999985e-06,Raw,-4.581041640382056,-5.815124846415424,2019,Pre-fire,
2019-05-14,2.514634988e-05,-1.0933195600000042e-06,Raw,-4.599525046076069,-5.96125288209366,2019,Pre-fire,
2019-05-15,2.4053030320000005e-05,-1.093319559999994e-06,Raw,-4.6188302012714555,-5.961252882093664,2019,Pre-fire,
2019-05-16,2.3069042716000003e-05,-9.839876040000014e-07,Raw,-4.636970426795969,-6.007010372654336,2019,Pre-fire,
2019-05-17,2.2850378804e-05,-2.186639120000022e-07,Raw,-4.641106595982608,-6.660222886429676,2019,Pre-fire,
2019-05-18,2.1866391200000003e-05,-9.83987603999998e-07,Raw,-4.660222886429681,-6.007010372654338,2019,Pre-fire,
2019-05-27,2.0226411860000005e-05,-5.466597799999936e-07,Raw,-4.6940811536906475,-6.262282877757648,2019,Pre-fire,
2019-05-28,1.9023760344e-05,-1.202651516000007e-06,Raw,-4.720703633811062,-5.919860196935434,2019,Pre-fire,
2019-05-29,1.7930440784000004e-05,-1.093319559999994e-06,Raw,-4.746409034045964,-5.961252882093664,2019,Pre-fire,
2019-05-30,1.7055785136000002e-05,-8.74655648000002e-07,Raw,-4.7681282837392,-6.0581628951017175,2019,Pre-fire,
2019-05-31,1.6509125356000002e-05,-5.466597800000004e-07,Raw,-4.782275934800492,-6.2622828777576425,2019,Pre-fire,
2019-06-01,1.5743801664000003e-05,-7.653236919999992e-07,Raw,-4.802890389998412,-6.116154842079405,2019,Pre-fire,
2019-06-02,1.5087809928e-05,-6.559917360000032e-07,Raw,-4.821373795692425,-6.183101631710016,2019,Pre-fire,
2019-06-03,1.4431818192000005e-05,-6.559917359999947e-07,Raw,-4.840678950887812,-6.183101631710022,2019,Pre-fire,
2019-06-04,1.3885158412e-05,-5.466597800000038e-07,Raw,-4.857449161137705,-6.26228287775764,2019,Pre-fire,
2019-06-05,1.3447830588e-05,-4.37327824000001e-07,Raw,-4.871347770654264,-6.359192890765699,2019,Pre-fire,
2019-06-06,1.3119834720000002e-05,-3.279958679999982e-07,Raw,-4.882071636046037,-6.484131627374001,2019,Pre-fire,
2019-06-08,1.3775826456000005e-05,-2.1866391199999712e-07,Raw,-4.860882336976099,-6.660222886429686,2019,Pre-fire,
2019-06-09,1.2682506896000002e-05,-1.0933195600000025e-06,Raw,-4.896794892866743,-5.96125288209366,2019,Pre-fire,
2019-06-10,1.2026515160000002e-05,-6.559917359999998e-07,Raw,-4.919860196935437,-6.183101631710018,2019,Pre-fire,
2019-06-11,1.1589187336000005e-05,-4.373278239999976e-07,Raw,-4.935947016828892,-6.359192890765701,2019,Pre-fire,
2019-06-12,1.1042527556000004e-05,-5.466597800000004e-07,Raw,-4.956931508311019,-6.2622828777576425,2019,Pre-fire,
2019-06-13,1.0714531688e-05,-3.27995868000005e-07,Raw,-4.970026806401167,-6.484131627373992,2019,Pre-fire,
2019-06-14,1.038653582e-05,-3.279958679999999e-07,Raw,-4.983529276804814,-6.4841316273739995,2019,Pre-fire,
2019-06-15,1.0167871908000002e-05,-2.1866391199999712e-07,Raw,-4.992769933539726,-6.660222886429686,2019,Pre-fire,
2019-06-16,9.949207996000002e-06,-2.186639120000005e-07,Raw,-5.002211489772568,-6.66022288642968,2019,Pre-fire,
2019-06-17,9.621212128000002e-06,-3.279958679999999e-07,Raw,-5.016770209943493,-6.4841316273739995,2019,Pre-fire,
2019-06-18,9.402548216e-06,-2.186639120000022e-07,Raw,-5.026754430850094,-6.660222886429676,2019,Pre-fire,
2019-06-19,9.29321626e-06,-1.093319559999994e-07,Raw,-5.031833956379369,-6.961252882093664,2019,Pre-fire,
2019-06-20,9.183884304e-06,-1.093319560000011e-07,Raw,-5.03697359603178,-6.961252882093658,2019,Pre-fire,
2019-06-21,9.074552348000002e-06,-1.0933195599999771e-07,Raw,-5.0421747897175875,-6.961252882093671,2019,Pre-fire,
2019-06-22,8.965220392000002e-06,-1.093319559999994e-07,Raw,-5.0474390297099445,-6.961252882093664,2019,Pre-fire,
2019-06-23,8.746556480000002e-06,-2.186639120000005e-07,Raw,-5.058162895101718,-6.66022288642968,2019,Pre-fire,
2019-06-24,8.637224524000002e-06,-1.093319559999994e-07,Raw,-5.06362579080322,-6.961252882093664,2019,Pre-fire,
2019-06-25,8.527892568000001e-06,-1.093319560000011e-07,Raw,-5.069158279403181,-6.961252882093658,2019,Pre-fire,
2019-06-28,9.183884304e-06,-4.373278240000027e-07,Raw,-5.03697359603178,-6.359192890765697,2019,Pre-fire,
2019-06-29,8.527892568000001e-06,-6.559917359999981e-07,Raw,-5.069158279403181,-6.183101631710019,2019,Pre-fire,
2019-06-30,8.309228656e-06,-2.186639120000005e-07,Raw,-5.080439289812871,-6.66022288642968,2019,Pre-fire,
2019-07-01,8.199896700000001e-06,-1.093319559999994e-07,Raw,-5.086191618701962,-6.961252882093664,2019,Pre-fire,
2019-07-03,7.981232788e-06,-2.186639120000005e-07,Raw,-5.097930021973206,-6.66022288642968,2019,Pre-fire,
2019-07-04,7.762568876e-06,-2.186639120000005e-07,Raw,-5.109994533374587,-6.66022288642968,2019,Pre-fire,
2019-07-05,7.543904964e-06,-2.186639120000005e-07,Raw,-5.122403791356406,-6.66022288642968,2019,Pre-fire,
2019-07-22,6.122589536000002e-06,-2.186639119999988e-07,Raw,-5.213064855087461,-6.660222886429683,2019,Pre-fire,
2019-07-23,5.903925624000001e-06,-2.1866391200000135e-07,Raw,-5.228859122270693,-6.660222886429678,2019,Pre-fire,
2019-07-24,5.6852617120000005e-06,-2.186639120000005e-07,Raw,-5.245249538458863,-6.66022288642968,2019,Pre-fire,
2019-07-25,5.575929756000001e-06,-1.093319559999994e-07,Raw,-5.253682705995725,-6.961252882093664,2019,Pre-fire,
2019-07-26,5.3572658440000005e-06,-2.186639120000005e-07,Raw,-5.271056802065148,-6.66022288642968,2019,Pre-fire,
2019-07-27,5.247933888000001e-06,-1.093319559999994e-07,Raw,-5.2800116447180745,-6.961252882093664,2019,Pre-fire,
2019-07-28,5.029269976000001e-06,-2.186639120000005e-07,Raw,-5.298495050412088,-6.66022288642968,2019,Pre-fire,
2019-07-29,4.810606064000001e-06,-2.1866391199999966e-07,Raw,-5.317800205607474,-6.660222886429681,2019,Pre-fire,
2019-07-30,4.5919421520000005e-06,-2.186639120000005e-07,Raw,-5.338003591695761,-6.66022288642968,2019,Pre-fire,
2019-07-31,4.482610196000001e-06,-1.093319559999994e-07,Raw,-5.348469025373926,-6.961252882093664,2019,Pre-fire,
2019-08-01,4.373278240000001e-06,-1.0933195600000025e-07,Raw,-5.3591928907657,-6.96125288209366,2019,Pre-fire,
2019-08-11,4.701274108000001e-06,-1.0933195600000025e-07,Raw,-5.327784426514075,-6.96125288209366,2019,Pre-fire,
2019-08-12,4.2639462840000006e-06,-4.3732782400000017e-07,Raw,-5.370188275067163,-6.3591928907657,2019,Pre-fire,
2019-08-13,3.935950416000001e-06,-3.279958679999999e-07,Raw,-5.404950381326374,-6.4841316273739995,2019,Pre-fire,
2019-08-14,3.82661846e-06,-1.0933195600000025e-07,Raw,-5.417184837743386,-6.96125288209366,2019,Pre-fire,
2019-08-15,3.717286504000001e-06,-1.093319559999994e-07,Raw,-5.429773965051407,-6.961252882093664,2019,Pre-fire,
2020-06-17,5.127668736400001e-05,-3.1706267240000065e-06,Raw,-4.290080039378578,-5.498854884194705,2020,Pre-fire,
2020-06-18,4.2858126752e-05,-8.418560612000012e-06,Raw,-4.3679668150732045,-5.074762156921179,2020,Pre-fire,
2020-06-19,3.662620526000001e-05,-6.23192149199999e-06,Raw,-4.4362080750568165,-5.205378026421171,2020,Pre-fire,
2020-06-20,3.247159093200001e-05,-4.154614327999998e-06,Raw,-4.488496432776449,-5.381469285476852,2020,Pre-fire,
2020-06-21,3.0175619856e-05,-2.2959710760000112e-06,Raw,-4.520343800028444,-5.63903358735974,2020,Pre-fire,
2020-06-22,2.7332989000000004e-05,-2.8426308559999947e-06,Raw,-4.563312873421624,-5.546279534122845,2020,Pre-fire,
2020-06-23,2.5255681836000005e-05,-2.077307163999999e-06,Raw,-4.597640902201517,-5.682499281140833,2020,Pre-fire,
2020-06-24,2.350637054e-05,-1.749311296000004e-06,Raw,-4.628814422178056,-5.757132899437736,2020,Pre-fire,
2020-06-25,2.2194387068e-05,-1.3119834719999997e-06,Raw,-4.653756844180449,-5.882071636046037,2020,Pre-fire,
2020-06-26,2.0882403596e-05,-1.311983472000003e-06,Raw,-4.680219514845934,-5.882071636046036,2020,Pre-fire,
2020-06-27,1.9898415992000004e-05,-9.839876039999947e-07,Raw,-4.701181494108587,-6.00701037265434,2020,Pre-fire,
2020-06-28,1.9570420124e-05,-3.27995868000005e-07,Raw,-4.708399851113769,-6.484131627373992,2020,Pre-fire,
2020-06-29,1.9242424256000004e-05,-3.2799586799999483e-07,Raw,-4.715740214279512,-6.484131627374006,2020,Pre-fire,
2020-06-30,1.8149104696000003e-05,-1.0933195600000008e-06,Raw,-4.741144794053606,-5.961252882093661,2020,Pre-fire,
2020-07-01,1.7383781004000004e-05,-7.653236919999992e-07,Raw,-4.75985575777321,-6.116154842079405,2020,Pre-fire,
2020-07-02,1.6618457312e-05,-7.653236920000026e-07,Raw,-4.7794092941488895,-6.116154842079403,2020,Pre-fire,
2020-07-03,1.5853133620000002e-05,-7.653236919999992e-07,Raw,-4.799884879858687,-6.116154842079405,2020,Pre-fire,
2020-07-04,1.5197141884000002e-05,-6.559917359999998e-07,Raw,-4.818238081839566,-6.183101631710018,2020,Pre-fire,
2020-07-05,1.4759814060000005e-05,-4.373278239999976e-07,Raw,-4.830919113598656,-6.359192890765701,2020,Pre-fire,
2020-07-06,1.4431818192000005e-05,-3.279958679999999e-07,Raw,-4.840678950887812,-6.4841316273739995,2020,Pre-fire,
2020-07-07,1.3994490368000002e-05,-4.373278240000027e-07,Raw,-4.854042912445793,-6.359192890765697,2020,Pre-fire,
2020-07-08,1.3557162544000004e-05,-4.373278239999976e-07,Raw,-4.8678311969314265,-6.359192890765701,2020,Pre-fire,
2020-07-09,1.3119834720000002e-05,-4.373278240000027e-07,Raw,-4.882071636046037,-6.359192890765697,2020,Pre-fire,
2020-07-10,1.2791838852e-05,-3.279958680000016e-07,Raw,-4.8930670203475,-6.484131627373997,2020,Pre-fire,
2020-07-11,1.2354511028e-05,-4.373278239999993e-07,Raw,-4.908174438610242,-6.3591928907657,2020,Pre-fire,
2020-07-12,1.2026515160000002e-05,-3.279958679999982e-07,Raw,-4.919860196935437,-6.484131627374001,2020,Pre-fire,
2020-07-13,1.1698519292000004e-05,-3.279958679999982e-07,Raw,-4.931869104408452,-6.484131627374001,2020,Pre-fire,
2020-07-14,1.1370523424e-05,-3.27995868000005e-07,Raw,-4.944219542794881,-6.484131627373992,2020,Pre-fire,
